id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
27470,2413,Oni,"The events of Oni take place in or after the year 2032. The game world is a dystopia, an Earth so polluted that little of it remains habitable. To solve international economic crises, all nations have combined into a single entity, the World Coalition Government. The government is Orwellian, telling the populace that what are actually dangerously toxic regions are wilderness preserves, and using its police forces, known publicly as the Technological Crimes Task Force (TCTF), to suppress opposition. The player character, code-named Konoko (voiced by Amanda Winn-Lee), full name later given as Mai Hasegawa, begins the game working for the TCTF. Soon, she learns her employers have been keeping secrets about her past from her. She turns against them as she embarks on a quest of self-discovery. The player learns more about her family and origins while battling both the TCTF and its greatest enemy, the equally monolithic criminal organization called the Syndicate. In the game's climax, Konoko discovers a Syndicate plan to cause the Atmospheric Conversion Centers, air-treatment plants necessary to keep most of the world's population alive, to catastrophically malfunction. She is partially successful in thwarting the plot, saving a portion of humanity.",2001-01-26 00:00:00.000,18,NULL,70.0000,2,88.9122,48
27986,62538,Komocchi,NULL,2001-09-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28042,50049,Wizardry Empire: Fukkatsu no Tsue,NULL,2001-01-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28184,45057,Kart Challenge,NULL,2001-03-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28267,49458,Who Wants To Be a Millionaire: Junior,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28346,194235,Giants: Citizen Kabuto,NULL,2001-12-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28428,93211,Gianluca Vialli's European Manager,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28467,145976,La Giungla Tenebrosa,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28468,145980,La Montagna Misteriosa,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28485,145977,La Fabbrica Spaziale,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28501,145975,La Valle Magica,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28546,49769,Pinky Monkey Town,NULL,2001-12-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28756,44754,The Pro Wrestling 2,NULL,2001-01-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28988,64242,Big Air Wakeboarding,NULL,2001-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
29199,43640,NCAA Gamebreaker 2001,NULL,2001-01-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
29337,136876,Sonic Action 4 Pack,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
29727,3314,Barbie: Explorer,NULL,2001-09-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30137,49995,Tech Deck Skateboarding,NULL,2001-04-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30302,49330,M&M's Blast!,NULL,2001-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30817,85878,Star Strike,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30852,75445,Sengoku Legends 2001,NULL,2001-01-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30872,49696,Medarot Navi: Kuwagata Version,NULL,2001-09-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30882,94503,Shin Megami Tensei Trading Card: Card Summoner,NULL,2001-07-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31008,77257,Silent Hill: Play Novel,NULL,2001-03-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31013,144857,Reader Rabbit: Thinking Adventures Ages 4-6,NULL,2001-10-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31137,178328,Toro to Kyuujitsu,NULL,2001-11-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31187,148377,Kids Station: Barbapapa,NULL,2001-10-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31237,20325,Survivor,NULL,2001-11-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31757,43709,NCAA March Madness 2001,NULL,2001-01-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31831,43205,Mobile Suit Gundam: Federation vs. Zeon DX,NULL,2001-09-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31855,60773,Eternal Fighter Zero,NULL,2001-12-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31995,37438,Hunter X Hunter: Sorezore no Ketsui,NULL,2001-05-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32196,914,Tony Hawk's Pro Skater 3,NULL,2001-10-28 00:00:00.000,49,NULL,88.5000,4,80.9083,190
32359,28151,Segagaga,NULL,2001-03-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32499,27452,Alcatraz: Prison Escape,NULL,2001-11-23 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
32520,23809,Motor City Online,NULL,2001-10-29 00:00:00.000,NULL,NULL,100.0000,1,NULL,NULL
32655,44642,Soldier Of Fortune: Gold Edition,NULL,2001-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33001,1294,Tom Clancy's Ghost Recon,"Eastern Europe, 2008. War has broken out on the borders of Russia and the fate of the world hangs in the balance. That's when the call goes out for the Ghosts an elite handful of specially trained Green Berets, armed with the latest technology and trained to use the deadliest weapons. Their mission: Spearhead the way for a NATO peacekeeping force, and keep the lid on the conflict before it mushrooms... literally.",2001-11-13 00:00:00.000,18,NULL,68.0000,4,74.8268,52
33048,50066,Rox,NULL,2001-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33576,6294,Worms World Party,NULL,2001-04-06 00:00:00.000,43,NULL,80.0000,1,85.0282,102
33632,49716,Monster Guardians,NULL,2001-04-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33728,49639,Goku Mahjong Deluxe: Mirai Senshi 21,NULL,2001-09-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33758,67008,Time Bokan Series: Bokan Go Go Go,NULL,2001-02-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33976,39701,Asura Buster: Eternal Warriors,NULL,2001-01-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34001,75489,Metal Slug 2nd Mission (Best Collection),NULL,2001-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34028,53345,Majesty: Gold Edition,NULL,2001-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34126,166387,Simple 1500 Series vol.081 - The Renai Adventure - Okaeri!,NULL,2001-12-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34134,59491,Air Command 3.0,NULL,2001-04-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34745,146608,Die Rache der Sumpfhühner 2,NULL,2001-04-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34754,136558,Magic: The Gathering,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35611,43869,Asterix: Mega Madness,NULL,2001-05-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35795,79347,Memorial Series: Sunsoft vol. 1,NULL,2001-10-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35812,109439,Wyvern Wings,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35854,49918,M&M's Minis Madness,NULL,2001-01-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36162,130018,ScummVM,NULL,2001-10-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36249,65844,Sakura Taisen GB2,NULL,2001-12-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36328,169323,Inu no Osanpo,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36498,51300,Need for Speed: Motor City Online,NULL,2001-11-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36721,37553,Digimon Adventure 02: D-1 Tamers,NULL,2001-01-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37033,39394,Progear,NULL,2001-01-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37349,45308,Zoboomafoo: Leapin' Lemurs,NULL,2001-11-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37446,49907,Road Champs: BXS Stunt Biking,NULL,2001-01-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37600,44901,Space Shot,NULL,2001-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38159,49921,Playmobil Interactive: Laura,NULL,2001-01-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38616,131985,Mario Family,NULL,2001-08-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38648,68262,NCAA Final Four 2002,NULL,2001-11-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38931,49586,Dokodemo Taikyoku: Yakuman Advance,NULL,2001-11-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38953,37355,Rhyme Rider Kerorican,NULL,2001-01-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39190,37551,Digimon Tamers: Digimon Medley,NULL,2001-08-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39281,44903,Skydiving Extreme,NULL,2001-09-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39316,135092,Acid Moon,NULL,2001-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
39320,49722,Mobile Pro Yakyuu: Kantoku no Saihai,NULL,2001-08-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39595,124699,TripleA,NULL,2001-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39725,49460,Zoids Saga,NULL,2001-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39860,44924,Triple Play Baseball,NULL,2001-04-12 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
39969,70544,Dance ManiaX 2nd MIX,NULL,2001-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39994,72868,Cyber Virus: CinciClassic Edition,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40230,50297,Backyard Basketball 2001,NULL,2001-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40413,58531,Value 1500: Ochan no Oekaki Logic 3,NULL,2001-02-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40482,44813,Love Para: Lovely Tokyo Para-Para Musume,NULL,2001-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40582,44898,Rock 'em Sock 'em Robots Arena,NULL,2001-01-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41161,32551,New York Race,NULL,2001-11-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41304,138789,Daiakuji,NULL,2001-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41598,636,Clive Barker's Undying,NULL,2001-02-21 00:00:00.000,27,NULL,NULL,NULL,82.6313,57
41640,49960,MTV Sports: Pure Ride,NULL,2001-01-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41720,43905,Super Tokusatsu Taisen 2001,NULL,2001-10-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42301,37321,SD Gundam G Generation: Gather Beat 2,NULL,2001-07-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42524,71348,Nacah,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42622,95444,Ultimate Ride,NULL,2001-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42646,142042,ATV Racing,NULL,2001-02-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42717,56230,Avoyd,NULL,2001-07-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42739,62590,SeeNa,NULL,2001-11-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42768,144839,Adiboo and the Green Shadow,"Robitok, the Adiboo's cooking bot is kidnapped by a mysterious Green Shadow. Help Adiboo and his dog, Plop, to save him !",2001-10-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42832,3906,ESPN MLS ExtraTime 2002,NULL,2001-04-16 00:00:00.000,NULL,NULL,63.5000,2,45.0000,0
43190,43536,Road Rage 3,NULL,2001-10-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43360,50000,Maya the Bee & Her Friends,NULL,2001-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43419,144378,Mia's Math Adventure: Just in Time!,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43574,125644,femme fatale,NULL,2001-05-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43719,79612,beatmania 6thMIX -THE UK UNDERGROUND MUSIC-,NULL,2001-07-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43758,136544,Cabela's Big Game Hunter 5 - Platinum,NULL,2001-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
43838,132158,Агент: особое задание,NULL,2001-01-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43885,72036,Cabela's Ultimate Deer Hunt,NULL,2001-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
44023,50046,Wizardry III: Diamond no Kishi,NULL,2001-03-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44025,143699,Icewind Dale: Complete,NULL,2001-11-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44045,121167,A2 Racer IV: The Cop's Revenge,NULL,2001-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
44119,92323,Top Shot II,NULL,2001-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
44278,63132,Sakura Taisen Online,NULL,2001-12-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44292,79920,Chee-Chai Alien,NULL,2001-02-27 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
44411,58528,Memorial Series: Sunsoft vol. 2,NULL,2001-12-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44450,64173,WWE With Authority!,NULL,2001-07-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44995,46365,Exhibition of Speed,NULL,2001-06-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45051,68241,Omoide ni Kawaru Kimi: Memories Off,NULL,2001-09-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45627,49923,JumpStart: Dino Adventure Field Trip,NULL,2001-11-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45926,51776,X: Gold,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45975,75741,One Piece: Legend of the Rainbow Island,NULL,2001-09-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46226,43619,All Star Pro Wrestling 2,NULL,2001-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46291,75730,SD Gundam G Generation-F IF,NULL,2001-02-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46662,63217,Power Pro-Kun Pocket 3,NULL,2001-03-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46709,50018,Atsumete Asobu Kuma no Pooh-san - Mori no Takaramono,NULL,2001-01-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46711,56773,Kazoku Keikaku,"Tsukasa, a fiercely independent youth who lost his parents at an early age and now spends his days working at a Chinese restaurant to make ends meet.

Reluctant to form interpersonal ties lest they be shattered, Tsukasa is nonetheless unable to abandon the illegal immigrant girl he finds collapsed in the alley behind his workplace one day. Confronted by her utter helplessness he takes her in, an encounter that opens the door to a new life - one where he faces the challenge and wonder of being no longer alone.

Tsukasa soon finds himself at the unwilling nexus of even more lives, attracting a band of misfits and social outcasts around him that swell beyond the confines of his small apartment. They find shelter in an abandoned house, where despite Tsukasa's lingering doubts a pact is formed: the ""family project"", an alliance of mutual convenience and utilitarian support that despite the mistrust and antagonism among its members soon comes to mean much more.",2001-11-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46814,43607,Dark Angel: Vampire Apocalypse,NULL,2001-08-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47135,51243,Survival: The Ultimate Challenge,NULL,2001-10-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47210,45055,Sea-Doo HydroCross,NULL,2001-07-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47413,136617,Roland Garros: French Open 2001,NULL,2001-05-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47648,64389,Udos sagner: Sveakampen,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48337,27590,Pizza Connection 2,NULL,2001-02-10 00:00:00.000,4,NULL,NULL,NULL,79.8198,9
48530,857,Serious Sam: The First Encounter,NULL,2001-03-01 00:00:00.000,80,1,83.3333,3,79.9876,183
48637,23459,Everybody's Golf 3,NULL,2001-07-01 00:00:00.000,NULL,NULL,72.0000,1,NULL,NULL
48726,85643,Dragon Warrior Monsters 2: Tara's Adventure & Cobi's Journey,NULL,2001-03-09 00:00:00.000,NULL,NULL,NULL,NULL,92.0000,1
48880,79476,Dance Dance Revolution GB 3,NULL,2001-03-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48892,64413,Momotaro Densetsu 1-2,NULL,2001-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49007,153618,EB Worlds,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49168,6350,Columns Crown,NULL,2001-12-07 00:00:00.000,NULL,NULL,69.0000,1,NULL,NULL
49783,112551,Akagawa Jirou: Yasoukyoku 2,NULL,2001-06-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50089,5845,Onimusha: Warlords,NULL,2001-01-25 00:00:00.000,22,NULL,70.0000,2,81.2943,58
50484,46081,Army Men: Lock 'n' Load,NULL,2001-03-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50641,9163,Giga Wing 2,NULL,2001-01-18 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
50948,143740,Sail Simulator 4,NULL,2001-03-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51010,112909,ROBOCOP,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51441,93238,Rasetsu,NULL,2001-01-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51528,701,FIFA Football 2002,NULL,2001-11-01 00:00:00.000,11,NULL,NULL,NULL,72.5165,59
51576,99155,Depth Fantasia,NULL,2001-12-06 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
51631,37315,Terrors 2,NULL,2001-01-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51775,49859,Moomin's Tale,NULL,2001-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51890,64189,Typing Shuugyou: Hokuto no Ken Gekiuchi Zero,NULL,2001-02-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51948,166513,Virtual Kyoutei 21,NULL,2001-05-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52025,138656,Typing of the Date,NULL,2001-09-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52159,141497,Abenteuer Stahl,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53062,81339,Nightwatch,"Nightwatch features Vicks, the inept security guard from the RON hospital. The corpse of the chicken's brother has gone missing, and Vicks goes out to recover it. He'll also have to rescue Davy, who has been imprisoned in the dark recesses of a cave.",2001-09-06 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
53142,49616,J.League Pocket,NULL,2001-04-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53284,8058,Tiny Toon Adventures: Dizzy's Candy Quest,NULL,2001-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
